"InterventionId","TutorId","QuestionId_DQ","MessageSequence","IsTutor","MessageString","TalkMovePrediction"
2573,-1,100594,35,0,"IT DOES","<NA>"
2573,346,100594,36,1,"think, is there anything that goes into 3 and 6? 😊","<Press for Accuracy>"
2573,-1,100594,37,0,"to 1/2","<NA>"
2573,346,100594,38,1,"yay well done! ","<None>"
2573,-1,100594,39,0,"yay!","<NA>"
2573,346,100594,40,1,"okay so we now need to work out if 1/2 is between 1/5 and 3/5 or not","<None>"
2573,-1,100594,41,0,"its not?","<NA>"
2573,-1,100594,42,0,"wiat noo","<NA>"
2573,-1,100594,43,0,"its is","<NA>"
2573,346,100594,44,1,"good! because if you make it so that everything has a denominator of 10, 1/5 would be 2/10","<None>"
2573,346,100594,45,1,"3/5 would be 6/10","<None>"
2573,346,100594,46,1,"and 1/2 would be 5/10","<None>"
2573,346,100594,47,1,"so 5/10 falls between 2/10 and 6/10!","<None>"
2573,-1,100594,48,0,"YEAH","<NA>"
2573,346,100594,49,1,"so it can't be B!","<None>"
2573,-1,100594,50,0,"so it would be d?","<NA>"
2573,346,100594,51,1,"now 1/4 is fully simplified already","<None>"
2573,346,100594,52,1,"what number do 5 and 4 both go into?","<Press for Accuracy>"
2573,-1,100594,53,0,"20","<NA>"
2573,346,100594,54,1,"good, so you can find equivalent fractions so we can compare them","<None>"
2573,346,100594,55,1,"what would 1/5 be if it was over 20?","<Press for Accuracy>"
2573,-1,100594,56,0,"5/20","<NA>"
2573,-1,100594,57,0,"15/20 would be 3/5","<NA>"
2573,346,100594,58,1,"not quite! what do you multiply 5 by to get 20?","<Press for Accuracy>"
2573,-1,100594,59,0,"oh oh","<NA>"
2573,-1,100594,60,0,"4/20?","<NA>"
2573,346,100594,61,1,"good, you are multiplying by 4 😊 so 1/5 is 4/20","<Revoicing>"
2573,346,100594,62,1,"what would 3/5 be?","<Press for Accuracy>"
2573,-1,100594,63,0,"and 12/20?","<NA>"
2573,346,100594,64,1,"good! ","<None>"
2573,-1,100594,65,0,"thank you","<NA>"
2573,346,100594,66,1,"now what would you multiply the 4 by in 1/4 to get to 20?","<Press for Accuracy>"
2573,-1,100594,67,0,"by 5?","<NA>"
2573,346,100594,68,1,"good! so what is 1/4 as a fraction over 20?","<Press for Accuracy>"
2573,-1,100594,69,0,"5/20","<NA>"
2573,346,100594,70,1,"good! so is 5/20 between 4/20 and 12/20?","<Keep Together>"
2573,-1,100594,71,0,"YES!!!!","<NA>"
2573,346,100594,72,1,"good! ","<None>"
2573,346,100594,73,1,"so it must be D","<None>"
2573,-1,100594,74,0,"yeah!","<NA>"
2573,346,100594,75,1,"do you want to go through D to double check or are you happy?","<Keep Together>"
2573,-1,100594,76,0,"YES","<NA>"
2573,-1,100594,77,0,"THANK YOU","<NA>"
2573,346,100594,78,1,"yes you want to go through it?","<Keep Together>"
2573,-1,100594,79,0,"yes please","<NA>"
2573,346,100594,80,1,"okay so with this one, it's actually easier to just straight away get out 1/5 and 3/5 as something over 15 because 5 goes into 15","<None>"
2573,-1,100594,81,0,"yes","<NA>"
2573,346,100594,82,1,"so what do you multiply 5 by to get 15?","<Press for Accuracy>"
2573,-1,100594,83,0,"3","<NA>"
2573,-1,100594,84,0,"I get it now","<NA>"
2573,346,100594,85,1,"good!","<None>"
2573,346,100594,86,1,"are you okay to move on now?","<Keep Together>"
2573,-1,100594,87,0,"yes","<NA>"
2573,-1,100594,88,0,"thank you","<NA>"
2573,346,100594,89,1,"okay no problem! ","<None>"
2573,-1,100594,90,0,"byee","<NA>"
2573,346,100594,91,1,"have a nice evening 😊","<None>"
2574,5,76702,1,1,"hello again how are you?","<None>"
2574,-1,76702,2,0,"Good how about u","<NA>"
2574,5,76702,3,1,"I'm good too thanks 😊","<None>"
2574,5,76702,4,1,"oh I see this question is about prime numbers....","<None>"
2574,5,76702,5,1,"how many factors do prime numbers have?","<Press for Accuracy>"
2574,-1,76702,6,0,"Yeah....","<NA>"
2574,-1,76702,7,0,"2","<NA>"
2574,5,76702,8,1,"yes, they have exactly 2","<Revoicing>"
2574,5,76702,9,1,"and what is important is that the 2 numbers are different to each other","<None>"
2574,5,76702,10,1,"which is why even though 1x1=1 we say that 1 has just one factor","<None>"
2574,5,76702,11,1,"and so 1 is not a prime number as they have exactly 2 factors","<None>"
2574,-1,76702,12,0,"Is it 4","<NA>"
2574,5,76702,13,1,"think about 4, one way to get 4 is to do 1 x 4 = 4","<Revoicing>"
2574,5,76702,14,1,"what other way can we get the answer 4?","<Press for Accuracy>"
2574,-1,76702,15,0,"And 2x2 is 4","<NA>"
2574,5,76702,16,1,"yes you're right!
","<None>"
2574,5,76702,17,1,"so 4 has 3 factors, 1 and 2 and 4","<None>"
2574,5,76702,18,1,"and so 4 isn't a prime number, it's a composite number","<None>"
2574,5,76702,19,1,"cos it has more than two factors","<None>"
2574,5,76702,20,1,"think about 3 for a minute now","<None>"
2574,5,76702,21,1,"what times calculation gives the answer 3?","<Press for Accuracy>"
2574,-1,76702,22,0,"1 and 3","<NA>"
2574,5,76702,23,1,"yes, so 3 has two factors, 1 and 3","<Revoicing>"
2574,5,76702,24,1,"what about the number 2?","<Press for Accuracy>"
2574,-1,76702,25,0,"1 and 2","<NA>"
2574,5,76702,26,1,"yes, so 2 has two factors, 1 and 2","<Revoicing>"
2574,5,76702,27,1,"which of these numbers are prime numbers? 1, 2, 3, 4?","<Press for Accuracy>"
2574,-1,76702,28,0,"4","<NA>"
2574,5,76702,29,1,"no sorry 4 has three factors hasn't it, and so it isn't prime","<Revoicing>"
2574,5,76702,30,1,"prime numbers have exactly two diffferent factors","<None>"
2574,5,76702,31,1,"but to get 4 you can do 1x4 or 2x2 so there are 3 numbers that go in to 4, so 4 has 3 factors","<None>"
2574,-1,76702,32,0,"Ugh I don't like this MATHS MY WORST ENEMY","<NA>"
2574,5,76702,33,1,"oh sorry it's so stressful, you are doing well really - don't let yourself get too worried about it all","<None>"
2574,5,76702,34,1,"let's check through them again","<None>"
2574,5,76702,35,1,"to get the answer 1 we can only do 1x1 can't we?","<Keep Together>"
2574,-1,76702,36,0,"I think the answer is 3","<NA>"
2574,5,76702,37,1,"sorry it's not 3 Anaya","<Revoicing>"
2574,5,76702,38,1,"let me check through these again with you","<None>"
2574,-1,76702,39,0,"Ok thanks byeeee","<NA>"
2574,-1,76702,40,0,"I know the answer","<NA>"
2574,5,76702,41,1,"oh ok then, hope you have a lovely day! 👋","<None>"
2574,-1,76702,42,0,"Bye","<NA>"
2574,5,76702,43,1,"feel free to ask us for help again any time","<None>"
2578,102,145985,1,1,"Hi Nina!","<None>"
2578,-1,145985,2,0,"Hi lila","<NA>"
2578,102,145985,3,1,"Do you remember what all the angles add up to?","<Press for Accuracy>"
2578,-1,145985,4,0,"180","<NA>"
2578,102,145985,5,1,"Yep, and what does that little box on the right hand side angle mean?","<Press for Accuracy>"
2578,-1,145985,6,0,"90","<NA>"
2578,102,145985,7,1,"Great, so can you see that 3x + x must be 90?","<Keep Together>"
2578,-1,145985,8,0,"yes","<NA>"
2578,102,145985,9,1,"Now can you think how to find x from that?","<Press for Accuracy>"
2578,-1,145985,10,0,"subtract","<NA>"
2578,102,145985,11,1,"Ooh close","<None>"
2578,102,145985,12,1,"How many x are there altogether?","<Press for Accuracy>"
2578,-1,145985,13,0,"2","<NA>"
2578,102,145985,14,1,"If we have 3x and x, add those and you get 4x, right?","<Keep Together>"
2578,102,145985,15,1,"So that means 4x = 90","<None>"
2578,-1,145985,16,0,"ok","<NA>"
2578,102,145985,17,1,"And then how do we go from 4x = 90 to x = ?","<Press for Accuracy>"
2578,-1,145985,18,0,"-90","<NA>"
2578,102,145985,19,1,"Not quite, then we would have 4x - 90 = 0, but we still wouldn't know what x is","<Revoicing>"
2578,102,145985,20,1,"We can divide by 4 :)","<None>"
2578,102,145985,21,1,"4x ÷ 4 = x, 90 ÷ 4 = ?","<Press for Accuracy>"
2578,-1,145985,22,0,"got it","<NA>"
2578,-1,145985,23,0,"thanks bye","<NA>"
2578,102,145985,24,1,"Great! It's like we shared out 90 between the four xs to find how much for one x. Bye!","<None>"
2581,346,109855,1,1,"Hi! How can I help?","<None>"
2581,346,109855,2,1,"Hi! How can I help?","<None>"
2581,346,109855,3,1,"Hi! How can I help?
","<None>"
2581,-1,109855,4,0,"I don't know how to work any frequency trees out","<NA>"
2581,346,109855,5,1,"Okay! So when you work out missing values in frequency trees, you need to use the information you have been given","<None>"
2581,346,109855,6,1,"for example here, you are told that 220 people travel by either bus or train, so that is the total amount of people that we are dealing with","<None>"
2581,346,109855,7,1,"we are also told that 78 people travelled by train. The star covers up the number of people who travelled by bus","<None>"
2581,346,109855,8,1,"do you know how to work out how many people got the bus?","<Press for Accuracy>"
2581,-1,109855,9,0,"220","<NA>"
2581,-1,109855,10,0,"?","<NA>"
2581,346,109855,11,1,"that's how many travelled in total 🙂","<None>"
2581,346,109855,12,1,"if 78 travelled by train, how many are left?","<Press for Accuracy>"
2581,346,109855,13,1,"Hi Lottie","<None>"
2581,-1,109855,14,0,"Hi","<NA>"
2581,346,109855,15,1,"So if there are 220 people in total that were asked, and each person either gets the train or the bus","<None>"
2581,346,109855,16,1,"if 78 get the train, how many would get the bus?","<Press for Accuracy>"
2581,-1,109855,17,0,"40","<NA>"
2581,346,109855,18,1,"not quite","<None>"
2581,-1,109855,19,0,"Oh","<NA>"
2581,346,109855,20,1,"to find the missing number, you are essentially doing 78 + something = 220","<None>"
2581,346,109855,21,1,"how would you work out what that missing number is?","<Press for Accuracy>"
2581,-1,109855,22,0,"I'm not sure","<NA>"
2581,346,109855,23,1,"okay to find the missing number, you need to do the total - the number who get the train ","<None>"
2581,346,109855,24,1,"so 220 - 78","<None>"
2581,-1,109855,25,0,"258","<NA>"
2581,346,109855,26,1,"not quite, if you are taking something away from 220 then your number isn't going to get bigger 🙂","<None>"
2581,-1,109855,27,0,"?","<NA>"
2581,-1,109855,28,0,"Is it right ?","<NA>"
2581,749,109855,29,1,"Hello Lottie, how can I help?","<None>"
2581,-1,109855,30,0,"I'm not sure","<NA>"
2581,749,109855,31,1,"Is there something you're stuck on?","<Keep Together>"
2581,-1,109855,32,0,"Yeah","<NA>"
2581,749,109855,33,1,"Is it the question about 220 people travelling to an event?","<Keep Together>"
2581,-1,109855,34,0,"Yes","<NA>"
2581,749,109855,35,1,"OK, you seem to have worked with Sylvia on this a bit. ","<None>"
2581,749,109855,36,1,"Have you tried reading through your posts to each other?","<None>"
2581,-1,109855,37,0,"Yeah","<NA>"
2581,749,109855,38,1,"Did it help at all?","<Keep Together>"
2581,-1,109855,39,0,"Idk","<NA>"
2581,749,109855,40,1,"OK, let's start again then. ","<None>"
2581,749,109855,41,1,"220 people travelled altogether, didn't they?","<Keep Together>"
2581,-1,109855,42,0,"Yes","<NA>"
2581,749,109855,43,1,"Looking at the frequency tree, we start with the two lines on the left. What words are on those two lines?","<Keep Together>"
2581,749,109855,44,1,"the two lines leading out from the 220 in the bubble. ","<None>"
2581,-1,109855,45,0,"No","<NA>"
2581,749,109855,46,1,"Can you see a bubble on the left of the frequency tree with '220' in it?","<None>"
2591,17,147255,1,1,"Hi Seraphina 😁👋","<None>"
2591,17,147255,2,1,"How can I help?!","<Keep Together>"
2591,-1,147255,3,0,"i need help#","<NA>"
2591,-1,147255,4,0,"Im stuck","<NA>"
2591,-1,147255,5,0,"can you help me","<NA>"
2591,17,147255,6,1,"OK so for this one 😁 we can look at the graph to see how many is in each pattern!","<None>"
2591,17,147255,7,1,"So for position 1, how many things are in the pattern? 👀","<Press for Accuracy>"
2591,-1,147255,8,0,"4","<NA>"
2591,17,147255,9,1,"Great work ✅✅✅✅","<None>"
2591,17,147255,10,1,"So which of the patterns has 4 in the first term?","<Press for Accuracy>"
2591,-1,147255,11,0,"i dont know","<NA>"
2591,17,147255,12,1,"Have a look at the patterns and count for example in A the first pattern has 5 sticks in it so it can't be that one 😊","<None>"
2591,-1,147255,13,0,"b","<NA>"
2591,17,147255,14,1,"B has how many squares in the first pattern? 🧠","<Press for Accuracy>"
2591,-1,147255,15,0,"3","<NA>"
2591,17,147255,16,1,"Exactly so it can't be that one as we're looking for the sequence that has 4 in its first pattern 😁","<None>"
2591,-1,147255,17,0,"d","<NA>"
2591,17,147255,18,1,"How many circles are in the first pattern of D? 👀","<Press for Accuracy>"
2591,-1,147255,19,0,"3","<NA>"
2591,17,147255,20,1,"Again so it can't be that one as we're looking for the sequence which has 4 in its first pattern...","<None>"
2591,17,147255,21,1,"So it must be...??? 😁","<Press for Accuracy>"
2591,-1,147255,22,0,"c","<NA>"
2591,17,147255,23,1,"Exactly and let's just double check by looking at the second term 😊","<None>"
2591,17,147255,24,1,"How many red sticks are in the second pattern?! 👀","<Press for Accuracy>"
2591,-1,147255,25,0,"2","<NA>"
2591,17,147255,26,1,"Not quite... Count each individual stick...","<None>"
2591,-1,147255,27,0,"7","<NA>"
2591,17,147255,28,1,"Great counting 😁 now check the graph.. How many does it say are in position 2?","<Press for Accuracy>"
2591,-1,147255,29,0,"3","<NA>"
2591,-1,147255,30,0,"c","<NA>"
2591,17,147255,31,1,"Sorry I was trying to send you an image but my computer keeps crashing!","<None>"
2591,17,147255,32,1,"For position 2, can you see if we read off the graph the value of the term is 7? 👀😁","<Keep Together>"
2591,-1,147255,33,0,"ok","<NA>"
2591,-1,147255,34,0,"3","<NA>"
2591,17,147255,35,1,"Why do you keep saying 3?","<Press for Reasoning>"
2591,17,147255,36,1,"For position 3 the value of the term would be 10 😊","<None>"
2591,17,147255,37,1,"Is this making sense?","<Keep Together>"
2591,-1,147255,38,0,"no","<NA>"
2591,17,147255,39,1,"Where have I lost you? 😊","<Keep Together>"
2591,17,147255,40,1,"Are you happy with reading off the graph? 👀","<Keep Together>"
2591,17,147255,41,1,"Position = 1 and Value = 4
Position = 2 and Value = 7
Position = 3 and Value = 10","<None>"
2591,17,147255,42,1,"Do you see where I've got that from? 😃","<Press for Accuracy>"
2591,-1,147255,43,0,"c","<NA>"
2591,17,147255,44,1,"Yes it is C but I'm just checking you understand why before I pass you back to the lesson 😁👍","<Revoicing>"
2591,-1,147255,45,0,"ok","<NA>"
2591,17,147255,46,1,"Do you understand, are you happy? Or do you need me to explain it more? 😊","<Keep Together>"
2591,-1,147255,47,0,"I understand","<NA>"
2591,17,147255,48,1,"OK awesome, I'll hand you back to eedi 🤖","<None>"
2591,17,147255,49,1,"Happy maths-ing 😁 and nice one for requesting help!","<None>"
2595,-1,75998,1,0,"Hi","<NA>"
2595,16,75998,2,1,"Hi Nabila, how can I help?","<Keep Together>"
2595,-1,75998,3,0,"I don't know Time 😕 🤷","<NA>"
2595,16,75998,4,1,"That's ok. Shall we go through this one together?","<Keep Together>"
2595,-1,75998,5,0,"Yes please","<NA>"
2595,16,75998,6,1,"Let's make it a bit simpler to start with. Now if she started at 10am and took 2 hours when would she finish?","<Press for Accuracy>"
2595,-1,75998,7,0,"Is it 12","<NA>"
2595,-1,75998,8,0,"?","<NA>"
2595,16,75998,9,1,"Yes that's great! it would be 12pm","<Revoicing>"
2595,16,75998,10,1,"But she didn't just take 2 hours, she took 2 hours and 55 minutes","<None>"
2595,16,75998,11,1,"So how would that affect your answer?","<Press for Accuracy>"
2595,-1,75998,12,0,"Is it 12:55","<NA>"
2595,16,75998,13,1,"fab! But we now need to adjust one more thing...","<None>"
2595,16,75998,14,1,"She didn't set off at 10am, she actually set off 10 minutes later at 10:10am","<None>"
2595,16,75998,15,1,"How would this change our answer?","<Press for Accuracy>"
2595,-1,75998,16,0,"We have to add 10","<NA>"
2595,16,75998,17,1,"great!","<None>"
2595,16,75998,18,1,"What do we get if we add 10 minutes to 12:55?","<Press for Accuracy>"
2595,-1,75998,19,0,"12:65","<NA>"
2595,16,75998,20,1,"Oo very nearly!","<None>"
2595,16,75998,21,1,"Do you know how many minutes there are in an hour?","<Press for Accuracy>"
2595,-1,75998,22,0,"No","<NA>"
2595,16,75998,23,1,"there are 60 minutes in every hour","<None>"
2595,16,75998,24,1,"So on the right hand side of our time (the 55) when it gets to 60 we need to add on 1 hour and start counting again","<None>"
2595,-1,75998,25,0,"61?","<NA>"
2595,16,75998,26,1,"Not quite. We are on 12 hours and 55 minutes","<None>"
2595,16,75998,27,1,"If I add 5 minutes what will I now have?","<Press for Accuracy>"
2595,-1,75998,28,0,"I don't know but is it 60 and 5 left","<NA>"
2595,16,75998,29,1,"that's great! So when we add on 5 minutes we get to 12 hours and 60 minutes","<Revoicing>"
2595,16,75998,30,1,"And we know that 60 minutes makes another whole hour","<None>"
2595,16,75998,31,1,"so we really have 13 hours","<None>"
2595,16,75998,32,1,"But we have only added on 5 minutes and we needed to add on 10 minutes, so we still have to add on another 5","<None>"
2595,16,75998,33,1,"Can you work out what our final answer would be if we have to add 5 minutes on to 13:00?","<Press for Accuracy>"
2595,-1,75998,34,0,"13:5","<NA>"
2595,16,75998,35,1,"Oo nearly, just be careful with the place value","<None>"
2595,-1,75998,36,0,"oh","<NA>"
2595,16,75998,37,1,"If we add on 5 minutes we would get 13:05","<None>"
2595,-1,75998,38,0,"13:10 cause 5+5=10","<NA>"
2595,16,75998,39,1,"We don't need to add another 5 on, because we added 5 already to get from 55 minutes to 60 minutes","<Revoicing>"
2595,16,75998,40,1,"So we have now added on the full amount and our answer is 13:05","<None>"
2595,16,75998,41,1,"We added 2 hours and 55 minutes to 10am to get 12:55","<None>"
2595,16,75998,42,1,"Then we had to add on 10 minutes as she started 10 minutes later","<None>"
2595,16,75998,43,1,"which gave us 13:05","<None>"
2595,-1,75998,44,0,"So 13:05 is the Answer","<NA>"
2595,16,75998,45,1,"Yes that's right!","<None>"
2595,16,75998,46,1,"I'd recommend doing a little more practice on Time. 
So in a minute you'll be asked whether you want to carry on or do more practice","<None>"
2595,16,75998,47,1,"I'd recommend clicking ""more practice please"" ","<None>"
2595,-1,75998,48,0,"Thank you","<NA>"
2595,16,75998,49,1,"then you'll get some videos helping you 😁","<None>"
2595,16,75998,50,1,"No problem! I'll return you to the quiz now","<None>"
2607,17,76726,1,1,"Hi Lila 😀👋","<None>"
2607,-1,76726,2,0,"hi","<NA>"
2607,17,76726,3,1,"So this question is all about square roots 😁👍","<None>"
2607,17,76726,4,1,"Let's look at each one and work them out 😊","<None>"
2607,17,76726,5,1,"Are you happy with what integer means?!","<Keep Together>"
2607,-1,76726,6,0,"yes","<NA>"
2607,17,76726,7,1,"Great, wat does it mean? 😀","<Press for Accuracy>"
2607,17,76726,8,1,"*what 😅","<None>"
2607,-1,76726,9,0,"i have a tricky queston","<NA>"
2607,17,76726,10,1,"Oooo go on...","<Keep Together>"
2607,-1,76726,11,0,"what calculation do you do to find out a sqare/cube root","<NA>"
2607,17,76726,12,1,"It's one of those things that you sort of learn 😊","<None>"
2607,17,76726,13,1,"So for example if you know 4 x 4 = 16 then you know the square root of 16 is 4 ✅","<None>"
